time,altitude,latitude,longitude,temperature,RH,Pressure,LWC,TAS,udvel
datenum,m,deg,deg,celsius,%,mb,g/m3,m/s,m/s
7.351136647939814720e+05,8.690000000000000000e+02,4.577750000000000341e+01,-2.960949999999996862e+00,2.539110000000000156e+01,1.000000000000000000e+02,9.903300000000000409e+02,0.000000000000000000e+00,1.014000000000000057e+02,0.000000000000000000e+00
7.351136648055555997e+05,8.690000000000000000e+02,4.577819000000000216e+01,-2.961129999999997153e+00,2.539110000000000156e+01,7.790000000000000568e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.846624267999999347e+01,0.000000000000000000e+00
7.351136648171296110e+05,8.690000000000000000e+02,4.577870000000000061e+01,-2.961470000000019809e+00,2.539110000000000156e+01,7.751000000000000512e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136648287037387e+05,8.690000000000000000e+02,4.577956000000000358e+01,-2.961810000000014043e+00,2.539110000000000156e+01,7.764000000000000057e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.846624267999999347e+01,0.000000000000000000e+00
7.351136648402777500e+05,8.690000000000000000e+02,4.578041999999999945e+01,-2.962159999999983029e+00,2.539110000000000156e+01,7.777000000000001023e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136648518518778e+05,8.690000000000000000e+02,4.578092999999999790e+01,-2.962330000000008567e+00,2.539110000000000156e+01,7.764000000000000057e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136648634260055e+05,8.700000000000000000e+02,4.578144999999999953e+01,-2.962500000000005684e+00,2.539110000000000156e+01,7.737999999999999545e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136648750000168e+05,8.700000000000000000e+02,4.578231000000000250e+01,-2.962839999999999918e+00,2.539110000000000156e+01,7.725000000000000000e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136648865741445e+05,8.700000000000000000e+02,4.578298999999999808e+01,-2.963189999999997326e+00,2.539110000000000156e+01,7.725000000000000000e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136648981481558e+05,8.700000000000000000e+02,4.578367999999999682e+01,-2.963529999999991560e+00,2.539110000000000156e+01,7.725000000000000000e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136649097222835e+05,8.700000000000000000e+02,4.578437000000000268e+01,-2.963700000000017099e+00,2.539110000000000156e+01,7.725000000000000000e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136649212962948e+05,8.700000000000000000e+02,4.578504999999999825e+01,-2.964040000000011332e+00,2.539110000000000156e+01,7.698999999999999488e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136649328704225e+05,8.700000000000000000e+02,4.578573999999999700e+01,-2.964389999999980319e+00,2.539110000000000156e+01,7.712000000000000455e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136649444444338e+05,8.700000000000000000e+02,4.578625000000000256e+01,-2.964560000000005857e+00,2.539110000000000156e+01,7.685999999999999943e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136649560185615e+05,8.710000000000000000e+02,4.578676999999999708e+01,-2.964900000000000091e+00,2.539110000000000156e+01,7.646999999999999886e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136649675925728e+05,8.700000000000000000e+02,4.578763000000000005e+01,-2.965249999999997499e+00,2.539110000000000156e+01,7.634000000000000341e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.808451131999999006e+01,0.000000000000000000e+00
7.351136649791667005e+05,8.710000000000000000e+02,4.578831000000000273e+01,-2.965590000000020154e+00,2.539110000000000156e+01,7.646999999999999886e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136649907407118e+05,8.700000000000000000e+02,4.578900000000000148e+01,-2.965759999999988850e+00,2.539110000000000156e+01,7.685999999999999943e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136650023148395e+05,8.710000000000000000e+02,4.578969000000000023e+01,-2.966099999999983083e+00,2.539110000000000156e+01,7.659999999999999432e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136650138889672e+05,8.700000000000000000e+02,4.579055000000000319e+01,-2.966450000000008913e+00,2.539110000000000156e+01,7.634000000000000341e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.808451131999999006e+01,0.000000000000000000e+00
7.351136650254629785e+05,8.710000000000000000e+02,4.579106000000000165e+01,-2.966790000000003147e+00,2.539110000000000156e+01,7.672999999999998977e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136650370371062e+05,8.700000000000000000e+02,4.579158000000000328e+01,-2.966960000000000264e+00,2.539110000000000156e+01,7.685999999999999943e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.808451131999999006e+01,0.000000000000000000e+00
7.351136650486111175e+05,8.700000000000000000e+02,4.579225999999999885e+01,-2.967309999999997672e+00,2.526414449999999690e+01,7.698999999999999488e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136650601852452e+05,8.700000000000000000e+02,4.579312000000000182e+01,-2.967649999999991905e+00,2.526414449999999690e+01,7.685999999999999943e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.808451131999999006e+01,0.000000000000000000e+00
7.351136650717592565e+05,8.700000000000000000e+02,4.579381000000000057e+01,-2.967989999999986139e+00,2.526414449999999690e+01,7.672999999999998977e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136650833333842e+05,8.690000000000000000e+02,4.579431999999999903e+01,-2.968340000000011969e+00,2.539110000000000156e+01,7.621000000000000796e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136650949073955e+05,8.700000000000000000e+02,4.579500999999999777e+01,-2.968509999999980664e+00,2.539110000000000156e+01,7.607999999999998408e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.837080983999999262e+01,0.000000000000000000e+00
7.351136651064815233e+05,8.690000000000000000e+02,4.579552000000000334e+01,-2.968850000000003320e+00,2.539110000000000156e+01,7.607999999999998408e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136651180555345e+05,8.690000000000000000e+02,4.579637999999999920e+01,-2.969189999999997553e+00,2.539110000000000156e+01,7.621000000000000796e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136651296296623e+05,8.690000000000000000e+02,4.579690000000000083e+01,-2.969539999999994961e+00,2.539110000000000156e+01,7.634000000000000341e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136651412036736e+05,8.680000000000000000e+02,4.579775999999999669e+01,-2.969879999999989195e+00,2.539110000000000156e+01,7.646999999999999886e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.827537699999999177e+01,0.000000000000000000e+00
7.351136651527778013e+05,8.690000000000000000e+02,4.579843999999999937e+01,-2.970219999999983429e+00,2.539110000000000156e+01,7.659999999999999432e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.837080983999999262e+01,0.000000000000000000e+00
7.351136651643519290e+05,8.680000000000000000e+02,4.579896000000000100e+01,-2.970399999999983720e+00,2.539110000000000156e+01,7.646999999999999886e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.837080983999999262e+01,0.000000000000000000e+00
7.351136651759259403e+05,8.680000000000000000e+02,4.579963999999999658e+01,-2.970740000000006376e+00,2.539110000000000156e+01,7.646999999999999886e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.837080983999999262e+01,0.000000000000000000e+00
7.351136651875000680e+05,8.680000000000000000e+02,4.580049999999999955e+01,-2.971080000000000609e+00,2.539110000000000156e+01,7.646999999999999886e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.837080983999999262e+01,0.000000000000000000e+00
7.351136651990740793e+05,8.680000000000000000e+02,4.580102000000000118e+01,-2.971429999999998017e+00,2.539110000000000156e+01,7.646999999999999886e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.846624267999999347e+01,0.000000000000000000e+00
7.351136652106482070e+05,8.670000000000000000e+02,4.580169999999999675e+01,-2.971769999999992251e+00,2.539110000000000156e+01,7.634000000000000341e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.846624267999999347e+01,0.000000000000000000e+00
7.351136652222222183e+05,8.670000000000000000e+02,4.580239000000000260e+01,-2.971940000000017790e+00,2.539110000000000156e+01,7.672999999999998977e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.846624267999999347e+01,0.000000000000000000e+00
7.351136652337963460e+05,1.516000000000000000e+03,4.580308000000000135e+01,-2.972280000000012024e+00,2.539110000000000156e+01,7.607999999999998408e+01,8.320000000000000000e+02,0.000000000000000000e+00,1.084000000000000057e+02,0.000000000000000000e+00
7.351136652453703573e+05,8.670000000000000000e+02,4.580375999999999692e+01,-2.972629999999981010e+00,2.526414449999999690e+01,7.712000000000000455e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.846624267999999347e+01,-1.000000000000000000e+00
7.351136652569444850e+05,8.670000000000000000e+02,4.580445000000000277e+01,-2.972970000000003665e+00,2.539110000000000156e+01,7.646999999999999886e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.846624267999999347e+01,-1.000000000000000000e+00
7.351136652685184963e+05,8.670000000000000000e+02,4.580530999999999864e+01,-2.973309999999997899e+00,2.539110000000000156e+01,7.672999999999998977e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.846624267999999347e+01,-2.000000000000000000e+00
7.351136652800926240e+05,8.670000000000000000e+02,4.580581999999999709e+01,-2.973659999999995307e+00,2.539110000000000156e+01,7.672999999999998977e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.837080983999999262e+01,-3.000000000000000000e+00
7.351136652916666353e+05,8.670000000000000000e+02,4.580651000000000295e+01,-2.973830000000020846e+00,2.539110000000000156e+01,7.672999999999998977e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.846624267999999347e+01,-3.000000000000000000e+00
7.351136653032407630e+05,8.670000000000000000e+02,4.580702999999999747e+01,-2.974170000000015079e+00,2.539110000000000156e+01,7.621000000000000796e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.856167551999999432e+01,-4.000000000000000000e+00
7.351136653148148907e+05,8.670000000000000000e+02,4.580787999999999727e+01,-2.974519999999984066e+00,2.539110000000000156e+01,7.595000000000000284e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.846624267999999347e+01,-4.000000000000000000e+00
7.351136653263889020e+05,8.680000000000000000e+02,4.580839999999999890e+01,-2.974690000000009604e+00,2.539110000000000156e+01,7.646999999999999886e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.856167551999999432e+01,-4.000000000000000000e+00
7.351136653379630297e+05,8.670000000000000000e+02,4.580908999999999764e+01,-2.975030000000003838e+00,2.539110000000000156e+01,7.659999999999999432e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.856167551999999432e+01,-4.000000000000000000e+00
7.351136653495370410e+05,8.680000000000000000e+02,4.580977000000000032e+01,-2.975369999999998072e+00,2.539110000000000156e+01,7.634000000000000341e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.865710835999999517e+01,-4.000000000000000000e+00
7.351136653611111687e+05,8.670000000000000000e+02,4.581045999999999907e+01,-2.975719999999995480e+00,2.539110000000000156e+01,7.607999999999998408e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.865710835999999517e+01,-5.000000000000000000e+00
7.351136653726851800e+05,8.680000000000000000e+02,4.581114999999999782e+01,-2.976060000000018135e+00,2.539110000000000156e+01,7.634000000000000341e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.865710835999999517e+01,-5.000000000000000000e+00
7.351136653842593078e+05,8.670000000000000000e+02,4.581199999999999761e+01,-2.976400000000012369e+00,2.539110000000000156e+01,7.646999999999999886e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.856167551999999432e+01,-5.000000000000000000e+00
7.351136653958333191e+05,8.680000000000000000e+02,4.581251999999999924e+01,-2.976580000000012660e+00,2.539110000000000156e+01,7.685999999999999943e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.856167551999999432e+01,-5.000000000000000000e+00
7.351136654074074468e+05,8.670000000000000000e+02,4.581320999999999799e+01,-2.976920000000006894e+00,2.539110000000000156e+01,1.000000000000000000e+02,9.904400000000000546e+02,0.000000000000000000e+00,1.155000000000000000e+02,-5.000000000000000000e+00
7.351136654189814581e+05,8.680000000000000000e+02,4.581389000000000067e+01,-2.977260000000001128e+00,2.539110000000000156e+01,7.607999999999998408e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.856167551999999432e+01,-5.000000000000000000e+00
7.351136654305555858e+05,8.680000000000000000e+02,4.581457999999999942e+01,-2.977609999999998536e+00,2.539110000000000156e+01,7.607999999999998408e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.856167551999999432e+01,-5.000000000000000000e+00
7.351136654421295971e+05,8.680000000000000000e+02,4.581508999999999787e+01,-2.977779999999995653e+00,2.539110000000000156e+01,7.659999999999999432e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.846624267999999347e+01,-5.000000000000000000e+00
7.351136654537037248e+05,8.690000000000000000e+02,4.581577999999999662e+01,-2.978119999999989886e+00,2.526414449999999690e+01,7.685999999999999943e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.856167551999999432e+01,-4.000000000000000000e+00
7.351136654652778525e+05,8.680000000000000000e+02,4.581647000000000247e+01,-2.978459999999984120e+00,2.526414449999999690e+01,7.659999999999999432e+01,9.904400000000000546e+02,0.000000000000000000e+00,8.846624267999999347e+01,-4.000000000000000000e+00
7.351136654768518638e+05,8.690000000000000000e+02,4.581714999999999804e+01,-2.978810000000009950e+00,2.539110000000000156e+01,7.634000000000000341e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.856167551999999432e+01,-4.000000000000000000e+00
7.351136654884259915e+05,8.680000000000000000e+02,4.581783999999999679e+01,-2.979150000000004184e+00,2.539110000000000156e+01,7.568999999999999773e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.856167551999999432e+01,-4.000000000000000000e+00
7.351136655000000028e+05,8.690000000000000000e+02,4.581853000000000264e+01,-2.979320000000001301e+00,2.539110000000000156e+01,7.568999999999999773e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.856167551999999432e+01,-4.000000000000000000e+00
7.351136655115741305e+05,8.690000000000000000e+02,4.581920999999999822e+01,-2.979669999999998709e+00,2.539110000000000156e+01,7.556000000000000227e+01,9.903300000000000409e+02,0.000000000000000000e+00,8.856167551999999432e+01,-4.000000000000000000e+00
7.351136655231481418e+05,8.690000000000000000e+02,4.581972999999999985e+01,-2.980009999999992942e+00,2.539110000000000156e+01,7.556000000000000227e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.856167551999999432e+01,-4.000000000000000000e+00
7.351136655347222695e+05,8.690000000000000000e+02,4.582059000000000282e+01,-2.980349999999987176e+00,2.539110000000000156e+01,7.568999999999999773e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.856167551999999432e+01,-4.000000000000000000e+00
7.351136655462962808e+05,8.700000000000000000e+02,4.582110000000000127e+01,-2.980520000000012715e+00,2.539110000000000156e+01,7.607999999999998408e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.865710835999999517e+01,-3.000000000000000000e+00
7.351136655578704085e+05,8.700000000000000000e+02,4.582179000000000002e+01,-2.980869999999981701e+00,2.539110000000000156e+01,7.568999999999999773e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.856167551999999432e+01,-3.000000000000000000e+00
7.351136655694444198e+05,8.700000000000000000e+02,4.582229999999999848e+01,-2.981210000000004356e+00,2.539110000000000156e+01,7.517000000000000171e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.865710835999999517e+01,-3.000000000000000000e+00
7.351136655810185475e+05,8.700000000000000000e+02,4.582316000000000145e+01,-2.981549999999998590e+00,2.539110000000000156e+01,7.517000000000000171e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.856167551999999432e+01,-3.000000000000000000e+00
7.351136655925925588e+05,8.710000000000000000e+02,4.582368000000000308e+01,-2.981729999999998881e+00,2.539110000000000156e+01,7.517000000000000171e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.865710835999999517e+01,-3.000000000000000000e+00
7.351136656041666865e+05,8.710000000000000000e+02,4.582453999999999894e+01,-2.982069999999993115e+00,2.539110000000000156e+01,7.556000000000000227e+01,9.900000000000001137e+02,0.000000000000000000e+00,8.856167551999999432e+01,-3.000000000000000000e+00
7.351136656157408142e+05,8.710000000000000000e+02,4.582522000000000162e+01,-2.982410000000015771e+00,2.539110000000000156e+01,7.542999999999999261e+01,9.901100000000001273e+02,0.000000000000000000e+00,8.846624267999999347e+01,-3.000000000000000000e+00
7.351136656273148255e+05,8.720000000000000000e+02,4.582591000000000037e+01,-2.982759999999984757e+00,2.539110000000000156e+01,7.503999999999999204e+01,9.900000000000001137e+02,0.000000000000000000e+00,8.856167551999999432e+01,-2.000000000000000000e+00
7.351136656388889533e+05,8.710000000000000000e+02,4.582659999999999911e+01,-2.983099999999978991e+00,2.539110000000000156e+01,7.452000000000001023e+01,9.900000000000001137e+02,0.000000000000000000e+00,8.846624267999999347e+01,-2.000000000000000000e+00
7.351136656504629645e+05,8.720000000000000000e+02,4.582710999999999757e+01,-2.983440000000001646e+00,2.539110000000000156e+01,7.452000000000001023e+01,9.898900000000001000e+02,0.000000000000000000e+00,8.856167551999999432e+01,-2.000000000000000000e+00
7.351136656620370923e+05,8.720000000000000000e+02,4.582797000000000054e+01,-2.983789999999999054e+00,2.539110000000000156e+01,7.477999999999998693e+01,9.898900000000001000e+02,0.000000000000000000e+00,8.837080983999999262e+01,-2.000000000000000000e+00
7.351136656736111036e+05,8.730000000000000000e+02,4.582847999999999900e+01,-2.983959999999996171e+00,2.539110000000000156e+01,7.490999999999999659e+01,9.897800000000000864e+02,0.000000000000000000e+00,8.846624267999999347e+01,-2.000000000000000000e+00
7.351136656851852313e+05,8.720000000000000000e+02,4.582916999999999774e+01,-2.984300000000018827e+00,2.539110000000000156e+01,7.490999999999999659e+01,9.898900000000001000e+02,0.000000000000000000e+00,8.837080983999999262e+01,-2.000000000000000000e+00
7.351136656967592426e+05,8.730000000000000000e+02,4.582986000000000359e+01,-2.984640000000013060e+00,2.539110000000000156e+01,7.465000000000000568e+01,9.897800000000000864e+02,0.000000000000000000e+00,8.846624267999999347e+01,-2.000000000000000000e+00
7.351136657083333703e+05,8.730000000000000000e+02,4.583037000000000205e+01,-2.984989999999982047e+00,2.539110000000000156e+01,7.426000000000000512e+01,9.897800000000000864e+02,0.000000000000000000e+00,8.837080983999999262e+01,-2.000000000000000000e+00
7.351136657199073816e+05,8.730000000000000000e+02,4.583106000000000080e+01,-2.985330000000004702e+00,2.539110000000000156e+01,7.426000000000000512e+01,9.897800000000000864e+02,0.000000000000000000e+00,8.837080983999999262e+01,-1.000000000000000000e+00
7.351136657314815093e+05,8.730000000000000000e+02,4.583174999999999955e+01,-2.985669999999998936e+00,2.551805550000000267e+01,7.452000000000001023e+01,9.897800000000000864e+02,0.000000000000000000e+00,8.837080983999999262e+01,-1.000000000000000000e+00
7.351136657430555206e+05,8.730000000000000000e+02,4.583243000000000222e+01,-2.986019999999996344e+00,2.539110000000000156e+01,7.452000000000001023e+01,9.897800000000000864e+02,0.000000000000000000e+00,8.827537699999999177e+01,-1.000000000000000000e+00
7.351136657546296483e+05,8.730000000000000000e+02,4.583294999999999675e+01,-2.986189999999993461e+00,2.539110000000000156e+01,7.465000000000000568e+01,9.898900000000001000e+02,0.000000000000000000e+00,8.837080983999999262e+01,-1.000000000000000000e+00
7.351136657662037760e+05,8.730000000000000000e+02,4.583362999999999943e+01,-2.986699999999984811e+00,2.551805550000000267e+01,7.465000000000000568e+01,9.898900000000001000e+02,0.000000000000000000e+00,8.837080983999999262e+01,-1.000000000000000000e+00
7.351136657777777873e+05,8.730000000000000000e+02,4.583431999999999817e+01,-2.987050000000010641e+00,2.551805550000000267e+01,7.477999999999998693e+01,9.897800000000000864e+02,0.000000000000000000e+00,8.846624267999999347e+01,-1.000000000000000000e+00
7.351136657893519150e+05,8.730000000000000000e+02,4.583500999999999692e+01,-2.987219999999979336e+00,2.551805550000000267e+01,7.452000000000001023e+01,9.898900000000001000e+02,0.000000000000000000e+00,8.827537699999999177e+01,-1.000000000000000000e+00
7.351136658009259263e+05,8.720000000000000000e+02,4.583552000000000248e+01,-2.987560000000001992e+00,2.551805550000000267e+01,7.465000000000000568e+01,9.898900000000001000e+02,0.000000000000000000e+00,8.837080983999999262e+01,-1.000000000000000000e+00
7.351136658125000540e+05,8.720000000000000000e+02,4.583637999999999835e+01,-2.988079999999996517e+00,2.551805550000000267e+01,7.465000000000000568e+01,9.898900000000001000e+02,0.000000000000000000e+00,8.837080983999999262e+01,-1.000000000000000000e+00
7.351136658240740653e+05,8.720000000000000000e+02,4.583706999999999709e+01,-2.988420000000019172e+00,2.551805550000000267e+01,7.452000000000001023e+01,9.898900000000001000e+02,0.000000000000000000e+00,8.846624267999999347e+01,-1.000000000000000000e+00
7.351136658356481930e+05,8.710000000000000000e+02,4.583774999999999977e+01,-2.988760000000013406e+00,2.551805550000000267e+01,7.400000000000000000e+01,9.900000000000001137e+02,0.000000000000000000e+00,8.846624267999999347e+01,-1.000000000000000000e+00
7.351136658472222043e+05,8.710000000000000000e+02,4.583843999999999852e+01,-2.989280000000007931e+00,2.551805550000000267e+01,7.387000000000000455e+01,9.900000000000001137e+02,0.000000000000000000e+00,8.856167551999999432e+01,0.000000000000000000e+00
7.351136658587963320e+05,8.700000000000000000e+02,4.583894999999999698e+01,-2.989450000000005048e+00,2.551805550000000267e+01,7.373999999999999488e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.856167551999999432e+01,0.000000000000000000e+00
7.351136658703703433e+05,8.690000000000000000e+02,4.583964000000000283e+01,-2.989789999999999281e+00,2.551805550000000267e+01,7.360999999999999943e+01,9.902200000000001410e+02,0.000000000000000000e+00,8.865710835999999517e+01,0.000000000000000000e+00
7.351136658819444710e+05,8.670000000000000000e+02,4.584033000000000158e+01,-2.990309999999993806e+00,2.564501100000000022e+01,7.347999999999998977e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.884797403999999688e+01,0.000000000000000000e+00
7.351136658935184823e+05,8.660000000000000000e+02,4.584084000000000003e+01,-2.990650000000016462e+00,2.564501100000000022e+01,7.360999999999999943e+01,9.905500000000000682e+02,0.000000000000000000e+00,8.913427255999999943e+01,0.000000000000000000e+00
7.351136659050926100e+05,8.640000000000000000e+02,4.584152999999999878e+01,-2.990999999999985448e+00,2.564501100000000022e+01,7.334999999999999432e+01,9.908799999999999955e+02,0.000000000000000000e+00,8.932513823999998692e+01,0.000000000000000000e+00
7.351136659166667378e+05,8.630000000000000000e+02,4.584203999999999724e+01,-2.991339999999979682e+00,2.577196650000000133e+01,7.321999999999999886e+01,9.909900000000000091e+02,0.000000000000000000e+00,8.961143676000000369e+01,0.000000000000000000e+00
7.351136659282407491e+05,8.610000000000000000e+02,4.584290000000000020e+01,-2.991849999999999454e+00,2.577196650000000133e+01,7.309000000000000341e+01,9.912100000000001501e+02,0.000000000000000000e+00,8.970686959999999033e+01,0.000000000000000000e+00
7.351136659398148768e+05,8.590000000000000000e+02,4.584358999999999895e+01,-2.992199999999996862e+00,2.577196650000000133e+01,7.296000000000000796e+01,9.914300000000000637e+02,0.000000000000000000e+00,8.989773528000000624e+01,0.000000000000000000e+00
7.351136659513888881e+05,8.580000000000000000e+02,4.584409999999999741e+01,-2.992540000000019518e+00,2.589892199999999534e+01,7.309000000000000341e+01,9.916500000000000909e+02,0.000000000000000000e+00,9.008860096000000794e+01,0.000000000000000000e+00
7.351136659629630158e+05,8.560000000000000000e+02,4.584461999999999904e+01,-2.992880000000013752e+00,2.589892199999999534e+01,7.270000000000000284e+01,9.918700000000001182e+02,0.000000000000000000e+00,9.018403379999999459e+01,0.000000000000000000e+00
7.351136659745370271e+05,8.540000000000000000e+02,4.584548000000000201e+01,-2.993400000000008276e+00,2.589892199999999534e+01,7.257000000000000739e+01,9.920900000000000318e+02,0.000000000000000000e+00,9.037489947999999629e+01,0.000000000000000000e+00
7.351136659861111548e+05,8.520000000000000000e+02,4.584599000000000046e+01,-2.993740000000002510e+00,2.589892199999999534e+01,7.243999999999999773e+01,9.923100000000000591e+02,0.000000000000000000e+00,9.037489947999999629e+01,0.000000000000000000e+00
7.351136659976851661e+05,8.510000000000000000e+02,4.584651000000000209e+01,-2.994089999999999918e+00,2.602587750000000000e+01,7.231000000000000227e+01,9.924200000000001864e+02,0.000000000000000000e+00,9.066119799999999884e+01,0.000000000000000000e+00
7.351136660092592938e+05,8.500000000000000000e+02,4.584736999999999796e+01,-2.994599999999991269e+00,2.602587750000000000e+01,7.178999999999999204e+01,9.926400000000001000e+02,0.000000000000000000e+00,9.066119799999999884e+01,0.000000000000000000e+00
7.351136660208333051e+05,8.490000000000000000e+02,4.584805000000000064e+01,-2.994939999999985503e+00,2.602587750000000000e+01,7.178999999999999204e+01,9.926400000000001000e+02,0.000000000000000000e+00,9.075663083999998548e+01,0.000000000000000000e+00
7.351136660324074328e+05,8.470000000000000000e+02,4.584873999999999938e+01,-2.995290000000011332e+00,2.602587750000000000e+01,7.178999999999999204e+01,9.928600000000001273e+02,0.000000000000000000e+00,9.075663083999998548e+01,0.000000000000000000e+00
7.351136660439815605e+05,8.470000000000000000e+02,4.584942999999999813e+01,-2.995800000000002683e+00,2.602587750000000000e+01,7.152999999999998693e+01,9.929700000000001410e+02,0.000000000000000000e+00,9.085206368000000055e+01,0.000000000000000000e+00
7.351136660555555718e+05,8.460000000000000000e+02,4.585011000000000081e+01,-2.996150000000000091e+00,2.602587750000000000e+01,7.152999999999998693e+01,9.930800000000000409e+02,0.000000000000000000e+00,9.075663083999998548e+01,0.000000000000000000e+00
7.351136660671296995e+05,8.450000000000000000e+02,4.585063000000000244e+01,-2.996489999999994325e+00,2.602587750000000000e+01,7.165999999999999659e+01,9.930800000000000409e+02,0.000000000000000000e+00,9.085206368000000055e+01,0.000000000000000000e+00
7.351136660787037108e+05,1.208000000000000000e+03,4.585130999999999801e+01,-2.997000000000014097e+00,2.602587750000000000e+01,1.000000000000000000e+02,8.638999999999999773e+02,0.000000000000000000e+00,1.320999999999999943e+02,0.000000000000000000e+00
7.351136660902778385e+05,8.450000000000000000e+02,4.585199999999999676e+01,-2.997340000000008331e+00,2.615283300000000466e+01,7.140000000000000568e+01,9.931900000000000546e+02,0.000000000000000000e+00,9.085206368000000055e+01,0.000000000000000000e+00
7.351136661018518498e+05,8.440000000000000000e+02,4.585251999999999839e+01,-2.997690000000005739e+00,2.615283300000000466e+01,7.127000000000001023e+01,9.933000000000000682e+02,0.000000000000000000e+00,9.075663083999998548e+01,0.000000000000000000e+00
